2458868.59167 1.2
2458868.58403 1.5
2458868.58144 1.7
2458868.55208 1.4
2458868.508 1.5
2458868.50347 1.2
2458868.5 1.4
2458868.49583 1.6
2458868.48958 1.4
2458868.4583 1.5
2458868.45139 1.4
2458868.44792 1.4
2458868.4375 1.5
2458868.33958 1.45
2458868.30972 1.5
2458868.3 1.4
2458868.29514 1.5
2458868.2882 1.4
2458868.28472 1.6
2458868.26042 1.4
2458868.25 1.5
2458868.1896 1.6
2458868.173 1.4
2458867.95833 1.48
2458867.70833 1.7
2458867.68819 1.5
2458867.58333 1.6
2458867.57778 1.5
2458867.55208 1.2
2458867.54514 1.4
2458867.54097 1.5
2458867.47917 1.2
2458867.45486 1.6
2458867.441 1.4
2458867.4375 1.2
2458867.41667 1.4
2458867.4083 1.5
2458867.38542 1.5
2458867.375 1.5
2458867.3507 1.5
2458867.33333 1.5
2458867.3125 1.44
2458867.3 1.5
2458867.2792 1.5
2458867.22222 1.3
2458867.03356 1.4
2458866.91319 1.48
2458866.85069 1.9
2458866.82639 1.9
2458866.75 1.2
2458866.73611 1.9
2458866.71667 1.6
2458866.61458 1.6
2458866.60417 1.6
2458866.56458 1.5
2458866.54167 1.3
2458866.53699 1.5
2458866.5 1.6
2458866.49653 1.7
2458866.482 1.4
2458866.40625 1.5
2458866.40069 1.4
2458866.3771 1.5
2458866.35764 1.29
2458866.30556 1.52
2458866.30208 1.5
2458866.29028 1.4
2458866.27431 1.35
2458866.25347 1.6
2458866.24861 1.4
2458866.22014 1.45
2458865.85069 1.8
2458865.65833 1.4
2458865.64583 1.3
2458865.63194 1.7
2458865.545 1.3
2458865.52431 1.4
2458865.46875 1.55
2458865.38542 1.43
2458865.381 1.7
2458865.36389 1.2
2458865.3625 1.4
2458865.35764 1.3
2458865.33715 1.4
2458865.3319 1.47
2458865.33 1.4
2458865.326 1.3
2458865.308 1.9
2458865.3 1.4
2458865.2938 1.7
2458865.27083 1.5
2458865.25208 1.5
2458865.208 1.3
2458865.208 1.3
2458865.187 1.3
2458865.166 1.3
2458865.07986 1.3
2458864.7604 1.8
2458864.75 1.6
2458864.6625 1.5
2458864.58403 1.5
2458864.55818 1.5
2458864.556 1.7
2458864.52431 1.5
2458864.49306 1.5
2458864.4722 1.6
2458864.425 1.26
2458864.39931 1.4
2458864.37153 1.5
2458864.36458 1.5
2458864.3611 1.35
2458864.35903 1.3
2458864.33333 1.46
2458864.32986 1.5
2458864.32639 1.5
2458864.32639 1.4
2458864.32639 1.64
2458864.3229 1.3
2458864.3 1.4
2458864.27569 1.4
2458864.25486 1.5
2458864.22917 1.4
2458864.2278 1.4
2458864.16667 1.6
2458864.08681 1.35
2458864.0625 1.5
2458863.89444 1.5
2458863.83333 1.3
2458863.75764 1.5
2458863.61528 1.4
2458863.60764 1.4
2458863.58681 1.5
2458863.52986 1.5
2458863.47986 1.6
2458863.45833 1.4
2458863.44444 1.5
2458863.42639 1.6
2458863.39583 1.28
2458863.34 1.3
2458863.32292 1.4
2458863.29514 1.5
2458863.26042 1.47
2458863.0306 1.4
2458862.72569 1.6
2458862.72292 1.8
2458862.70486 1.1
2458862.59514 1.45
2458862.50278 1.3
2458862.46597 1.3
2458862.45833 1.2
2458862.40625 1.5
2458862.38194 1.43
2458862.358 1.6
2458862.35417 1.6
2458862.33542 1.5
2458862.31597 1.4
2458862.3 1.4
2458862.26042 1.4
2458862.23958 1.7
2458862.21389 1.6
2458862.14583 1.2
2458862.0313 1.4
2458861.6875 1.5
2458861.60556 1.45
2458861.60486 1.6
2458861.60069 1.5
2458861.58958 1.4
2458861.58634 1.5
2458861.56597 1.5
2458861.55069 1.3
2458861.51528 1.6
2458861.5 1.5
2458861.48264 1.3
2458861.47917 1.4
2458861.42014 1.4
2458861.41944 1.6
2458861.38889 1.4
2458861.38194 1.5
2458861.38194 1.5
2458861.375 1.43
2458861.3722 1.46
2458861.36806 1.5
2458861.33125 1.55
2458861.31597 1.4
2458861.3 1.4
2458861.29444 1.4
2458861.28125 1.4
2458861.25694 1.5
2458861.25417 1.4
2458861.24653 1.4
2458861.22431 1.5
2458861.0021 1.4
2458860.78819 1.2
2458860.62361 1.45
2458860.61458 1.5
2458860.60417 1.5
2458860.59028 1.6
2458860.56944 1.5
2458860.56597 1.4
2458860.54514 1.5
2458860.52865 1.6
2458860.52083 1.6
2458860.5 1.4
2458860.47153 1.45
2458860.46597 1.4
2458860.40972 1.27
2458860.40069 1.6
2458860.37847 1.2
2458860.364 1.5
2458860.36 1.4
2458860.35417 1.43
2458860.352 1.46
2458860.31944 1.4
2458860.3 1.4
2458860.28125 1.34
2458860.27083 1.4
2458860.25347 1.5
2458860.22917 1.4
2458860.1875 1.4
2458859.70833 1.5
2458859.69028 1.5
2458859.66389 1.4
2458859.60903 1.4
2458859.6 1.5
2458859.49306 1.5
2458859.47222 1.35
2458859.46875 1.2
2458859.40625 1.45
2458859.4 1.4
2458859.38542 1.5
2458859.36806 1.4
2458859.3625 1.27
2458859.32292 1.5
2458859.3 1.5
2458859.3 1.4
2458859.3 1.5
2458859.29514 1.5
2458859.28611 1.5
2458859.26181 1.15
2458859.26042 1.5
2458859.25764 1.3
2458859.24306 1.5
2458858.70833 1.6
2458858.70625 1.5
2458858.60625 1.4
2458858.58125 1.5
2458858.55 1.8
2458858.54167 1.35
2458858.48958 1.5
2458858.47431 1.6
2458858.46875 1.2
2458858.42431 1.84
2458858.40625 1.4
2458858.39583 1.41
2458858.38333 1.26
2458858.35417 1.45
2458858.3111 1.4
2458858.30208 1.4
2458858.3 1.3
2458857.79444 1.6
2458857.79167 1.8
2458857.7 1.8
2458857.63542 1.6
2458857.58333 1.3
2458857.57639 1.3
2458857.57361 1.6
2458857.55167 1.2
2458857.47014 1.46
2458857.43819 1.4
2458857.41319 1.26
2458857.36111 1.1
2458857.35417 1.4
2458857.3361 1.4
2458857.30208 1.35
2458857.29722 1.4
2458857.26806 1.3
2458857.25 1.4
2458856.9556 1.4
2458856.79167 1.7
2458856.78264 1.4
2458856.76736 1.5
2458856.64653 1.4
2458856.59514 1.4
2458856.57292 1.4
2458856.56458 1.3
2458856.55167 1.2
2458856.53889 1.4
2458856.4375 1.4
2458856.375 1.7
2458856.31875 1.4
2458856.31806 1.31
2458856.3125 1.43
2458856.27361 2.1
2458856.23611 1.27
2458856.22222 1.3
2458856.00972 1.4
2458855.91319 1.41
2458855.90972 1.35
2458855.70694 1.6
2458855.61111 1.4
2458855.6 1.5
2458855.58681 1.4
2458855.58542 1.4
2458855.57986 2.0
2458855.54514 1.35
2458855.54167 1.1
2458855.52744 1.5
2458855.5 1.3
2458855.486 1.4
2458855.48264 1.4
2458855.47917 1.1
2458855.47222 1.4
2458855.38542 1.36
2458855.38264 1.26
2458855.3506 1.53
2458855.34115 1.4
2458855.33738 1.4
2458855.32847 1.1
2458855.3125 1.5
2458855.30556 1.5
2458855.29514 1.4
2458855.29167 1.35
2458854.97778 1.4
2458854.70833 1.7
2458854.66667 1.35
2458854.635 1.4
2458854.5958 1.5
2458854.5958 1.2
2458854.558 1.1
2458854.55029 1.4
2458854.52083 1.6
2458854.482 1.4
2458854.47639 1.5
2458854.46528 1.4
2458854.43194 1.6
2458854.41667 1.4
2458854.4 1.4
2458854.38542 1.38
2458854.35289 1.5
2458854.33333 1.4
2458854.3215 1.4
2458854.30556 1.4
2458854.28194 1.4
2458854.27 1.45
2458854.25139 1.2
2458854.22708 1.4
2458854.218 1.4
2458853.67153 1.3
2458853.64583 1.6
2458853.64236 1.5
2458853.59375 1.3
2458853.56458 1.3
2458853.55903 1.5
2458853.55556 1.4
2458853.55208 1.4
2458853.54167 1.4
2458853.525 0.9
2458853.51736 1.4
2458853.50694 1.6
2458853.4653 1.5
2458853.46181 1.4
2458853.4375 1.3
2458853.4375 1.5
2458853.40694 1.4
2458853.3833 1.5
2458853.375 1.3
2458853.36458 1.35
2458853.333 1.4
2458853.32292 1.4
2458853.3 1.1
2458853.25486 1.5
2458853.20833 1.4
2458852.92014 1.38
2458852.80903 1.5
2458852.72917 1.8
2458852.72917 1.5
2458852.65694 1.2
2458852.45486 1.3
2458852.44028 1.4
2458852.42431 1.35
2458852.42361 1.4
2458852.41667 1.39
2458852.4097 1.3
2458852.3889 1.4
2458852.33403 1.4
2458852.31678 1.3
2458852.31458 1.22
2458852.3 1.4
2458852.29167 1.35
2458852.28472 1.42
2458852.27847 1.2
2458852.25833 1.26
2458852.25208 1.23
2458852.24583 1.15
2458852.2 1.4
2458851.97569 1.1
2458851.67014 1.5
2458851.67014 1.22
2458851.65972 1.5
2458851.625 1.4
2458851.6 1.47
2458851.47569 1.8
2458851.47569 1.6
2458851.46875 1.7
2458851.40694 1.37
2458851.4042 1.1
2458851.38819 1.3
2458851.375 1.3
2458851.37153 1.44
2458851.34375 1.4
2458851.29444 1.2
2458851.27778 1.4
2458850.674 1.4
2458850.67361 1.5
2458850.6493 1.5
2458850.64583 1.5
2458850.625 1.2
2458850.61806 2.0
2458850.56597 1.4
2458850.54167 1.2
2458850.53125 1.2
2458850.4972 1.6
2458850.42708 1.35
2458850.38889 1.4
2458850.38542 1.3
2458850.375 1.3
2458850.375 1.23
2458850.33333 1.4
2458850.33 1.5
2458850.32153 1.3
2458850.3 1.1
2458850.29167 1.2
2458850.284 1.3
2458850.26736 1.4
2458850.25 1.4
2458850.22639 1.32
2458850.225 1.4
2458850.22153 1.35
2458850.2132 1.4
2458850.15903 1.46
2458849.9944 1.4
2458849.74028 1.2
2458849.668 1.4
2458849.66667 1.4
2458849.66667 1.4
2458849.64583 1.3
2458849.60764 1.4
2458849.58 1.5
2458849.47917 1.31
2458849.45486 1.3
2458849.44 1.5
2458849.42 1.5
2458849.41736 1.38
2458849.40625 1.3
2458849.4 1.3
2458849.34306 1.5
2458849.33264 1.36
2458849.3152 1.4
2458849.3125 1.4
2458849.2833 1.4
2458849.20139 1.31
2458849.12153 1.4
2458849.0625 1.4
2458848.69514 1.4
2458848.60972 1.4
2458848.58333 1.4
2458848.5549 1.2
2458848.55208 1.2
2458848.54167 1.3
2458848.54167 1.2
2458848.51528 1.4
2458848.48611 1.1
2458848.425 1.4
2458848.42361 1.3
2458848.42361 1.1
2458848.41736 1.56
2458848.4 1.3
2458848.4 1.4
2458848.37778 1.05
2458848.37569 1.6
2458848.36875 1.37
2458848.3625 1.1
2458848.3507 1.4
2458848.34861 1.24
2458848.3415 1.3
2458848.33681 1.4
2458848.33 1.3
2458848.31736 1.31
2458848.3125 1.4
2458848.3 1.1
2458848.3 1.5
2458848.3 1.3
2458848.3 1.5
2458848.29167 1.3
2458848.29167 1.7
2458848.29167 1.5
2458848.27847 1.4
2458848.26 1.6
2458848.25 1.38
2458848.25 1.4
2458848.244 1.2
2458848.234 1.5
2458848.0174 1.4
2458847.8 1.2
2458847.74306 1.2
2458847.5403 1.2
2458847.52 1.3
2458847.503 1.3
2458847.46181 1.35
2458847.44097 1.4
2458847.42222 1.3
2458847.40625 1.4
2458847.38194 1.4
2458847.375 1.3
2458847.375 1.25
2458847.36944 1.8
2458847.33333 1.4
2458847.3 1.1
2458847.29792 1.3
2458847.29 1.5
2458847.28125 0.5
2458847.27778 1.4
2458847.24318 1.4
2458847.2048 1.4
2458846.95833 1.41
2458846.73611 1.3
2458846.69792 1.5
2458846.58333 1.4
2458846.54167 1.4
2458846.54 1.3
2458846.5125 1.2
2458846.50208 1.5
2458846.5 1.5
2458846.5 1.4
2458846.46 1.0
2458846.43 1.4
2458846.40972 1.4
2458846.38958 1.25
2458846.34722 1.3
2458846.32986 1.3
2458846.2979 1.7
2458846.20972 0.9
2458846.1611 1.4
2458846.076 1.5
2458846.00625 1.3
2458845.82986 1.2
2458845.81667 1.2
2458845.75 1.4
2458845.75 1.35
2458845.736 1.3
2458845.609 1.2
2458845.58333 1.5
2458845.5625 1.4
2458845.5 1.2
2458845.43958 1.4
2458845.4333 1.3
2458845.42708 1.4
2458845.4167 1.64
2458845.40417 1.3
2458845.40278 1.3
2458845.4 1.4
2458845.3 1.1
2458845.3 1.4
2458845.21875 1.34
2458845.05208 1.02
2458845.04306 1.5
2458844.94375 1.5
2458844.83333 1.35
2458844.5986 1.2
2458844.52083 1.1
2458844.51389 1.0
2458844.41667 1.26
2458844.40903 1.4
2458844.3771 1.1
2458844.35764 1.3
2458844.35764 1.4
2458844.3125 1.3
2458844.3 1.3
2458844.25764 1.5
2458844.21667 1.32
2458843.69792 1.4
2458843.5625 1.2
2458843.55417 1.8
2458843.54167 1.3
2458843.5 1.1
2458843.4757 1.1
2458843.44792 1.4
2458843.39583 1.4
2458843.37361 1.3
2458843.36319 1.2
2458843.35417 1.3
2458843.31944 1.3
2458843.3 1.1
2458843.28264 1.3
2458843.28132 0.5
2458843.27778 1.5
2458843.22569 1.32
2458843.0167 1.4
2458842.69792 1.4
2458842.50347 1.13
2458842.4993 1.1
2458842.44931 1.4
2458842.41667 1.4
2458842.34583 1.4
2458842.30208 1.5
2458842.22639 1.25
2458842.22569 1.31
2458842.00208 1.2
2458841.66181 1.5
2458841.59722 1.8
2458841.51806 1.13
2458841.5 1.2
2458841.5 1.2
2458841.448 1.3
2458841.404 1.5
2458841.40278 1.3
2458841.26944 0.9
2458841.26597 1.3
2458840.71875 1.2
2458840.675 1.1
2458840.67222 1.8
2458840.65625 1.3
2458840.63542 1.2
2458840.50556 1.13
2458840.441 1.1
2458840.41528 1.3
2458840.359 1.1
2458840.34653 1.4
2458840.23611 0.6
2458840.23542 1.27
2458840.21875 1.23
2458839.69792 1.5
2458839.68056 1.8
2458839.678 0.7
2458839.66667 1.25
2458839.64306 1.3
2458839.63125 1.4
2458839.61458 1.3
2458839.5201 1.5
2458839.4167 1.3
2458839.3847 1.9
2458839.36458 1.3
2458839.35069 1.4
2458839.333 1.5
2458839.3 0.9
2458839.3 1.2
2458838.75 1.55
2458838.5625 1.2
2458838.5 1.5
2458838.42639 1.3
2458838.42 1.0
2458838.41 1.0
2458838.29168 1.4
2458837.60694 1.2
2458837.53958 1.4
2458837.42986 1.09
2458837.4 0.9
2458837.33333 1.4
2458837.33 1.5
2458837.27778 1.32
2458836.69444 1.1
2458836.6 1.2
2458836.56597 1.2
2458836.5292 1.0
2458836.392 1.1
2458836.38 1.6
2458836.3125 1.15
2458836.30347 1.11
2458836.3 1.2
2458836.25 1.2
2458836.0972 1.04
2458835.65417 1.5
2458835.43403 1.1
2458835.375 1.1
2458834.37 1.6
2458834.22917 1.27
2458834.17431 1.24
2458834.07153 0.8
2458833.475 1.1
2458833.44792 1.3
2458833.4 1.6
2458833.4 1.2
2458833.29167 1.28
2458833.23264 1.24
2458833.12639 1.3
2458832.71458 0.7
2458832.50556 1.14
2458832.40278 1.1
2458832.35417 1.15
2458830.425 1.2
2458829.63819 1.0
2458829.47569 1.0
2458829.33194 1.3
2458828.7125 1.2
2458828.4944 0.9
2458828.39 1.6
2458828.325 0.9
2458828.3 0.7
2458828.21875 1.06
2458827.52222 1.1
2458827.40347 0.4
2458826.4 1.2
2458826.38194 1.1
2458826.34375 1.24
2458826.33958 0.7
2458826.33333 0.1
2458826.07708 0.8
2458825.65625 1.2
2458825.655 1.2
2458825.47877 1.0
2458825.3 0.7
2458824.70833 1.0
2458824.63542 1.15
2458824.5708 1.0
2458824.47877 1.1
2458824.4194 1.74
2458823.67917 1.29
2458823.34792 1.2
2458823.27 1.0
2458822.6083 1.0
2458822.37 0.7
2458822.3 0.7
2458821.70833 1.2
2458821.68056 1.11
2458821.63889 1.1
2458821.40903 1.0
2458820.4 1.2
2458820.31667 0.7
2458820.1743 1.0
2458819.67708 0.9
2458819.39332 0.2
2458819.34722 0.5
2458818.9 1.3
2458818.8 1.0
2458818.4958 1.0
2458818.436 0.9
2458818.41 0.8
2458818.4 1.1
2458818.34444 0.7
2458818.32639 1.25
2458817.5 1.1
2458816.5792 0.9
2458816.531 0.6
2458815.52778 1.1
2458814.7639 1.3
2458814.4 1.0
2458813.79444 0.8
2458813.4 0.5
2458812.7 0.6
2458812.41944 0.7
2458811.99861 1.0
2458811.65069 0.6
2458811.5653 0.8
2458811.41 0.7
2458810.95139 0.7
2458810.71111 0.9
2458810.69375 0.7
2458810.54 0.7
2458810.39028 1.2
2458810.36806 1.23
2458809.41 0.7
2458809.0374 1.05
2458808.8 1.0
2458808.41 0.6
2458807.75 0.7
2458807.44028 1.0
2458806.98889 0.9
2458805.94583 0.5
2458805.44792 1.1
2458804.6875 1.05
2458803.77153 0.7
2458803.65139 0.5
2458802.86528 0.7
2458800.71181 0.75
2458799.82708 0.7
2458799.42083 0.74
2458798.73333 1.0
2458798.33264 1.1
2458797.68889 0.5
2458796.51667 0.6
2458794.91597 0.7
2458794.59861 0.7
2458794.42 1.0
2458794.2361 0.93
2458793.9 0.9
2458793.316 1.1
2458790.3375 0.1
2458789.92708 0.5
2458789.9 0.7
2458789.7708 1.0
2458789.40278 0.7
2458789.11458 0.8
2458788.79931 0.6
2458787.69444 0.65
2458787.66 0.5
2458787.36181 0.95
2458785.259 0.7
2458784.639 0.5
2458783.71528 0.96
2458783.5611 4.2
2458782.7 0.3
2458782.675 0.99
2458781.646 0.8
2458781.62 0.5
2458780.834 0.9
2458780.64 0.5
2458779.93889 0.5
2458779.93472 0.3
2458779.9 0.8
2458779.9 0.6
2458779.89792 0.7
2458779.64 0.5
2458776.7465 0.6
2458775.75347 0.6
2458775.3333 0.8
2458774.79097 0.5
2458773.649 0.6
2458771.65 0.7
2458771.65 0.4
2458769.70833 0.3
2458766.625 0.5
2458766.3236 0.6
2458765.96875 0.6
2458765.8 0.7
2458765.6542 0.7
2458764.9 0.7
2458764.80278 0.6
2458763.83611 0.6
2458762.66319 0.7
2458761.9 0.6
2458760.84514 0.4
2458760.63 0.3
2458759.93264 0.5
2458759.63542 0.1
2458758.875 0.4
2458758.66 0.6
2458758.64583 0.3
2458757.75347 0.6
2458757.658 0.7
2458756.7924 0.8
2458756.6 0.9
2458756.3958 0.6
2458755.82639 0.6
2458754.8118 0.5
2458754.0 0.7
2458753.9 0.6
2458752.93403 0.5
2458752.9 0.6
2458751.7 0.8
2458751.3333 0.5
2458750.64 0.5
2458749.94653 0.3
2458749.65 0.7
2458748.8375 0.8
2458746.64 0.5
2458746.3576 0.5
2458745.4 0.6
2458744.6542 0.5
2458744.64 0.6
2458744.639 0.5
2458743.85764 0.6
2458741.94306 0.4
2458741.9 0.6
2458738.64 0.5
2458737.63 0.5
2458734.92569 0.4
2458731.64 0.4
2458731.635 1.1
2458731.58 0.8
2458729.9 0.6
2458729.5 0.4
2458728.94583 0.4
2458728.94583 0.5
2458727.52 0.9
2458725.8403 0.8
2458724.9 0.4
2458723.58 0.8
2458723.3625 0.8
2458722.6 0.2
2458719.9 0.2
2458718.9 0.5
2458716.55247 0.1
2458715.9 0.4
2458713.95139 0.3
2458707.92361 0.3
2458704.95069 0.5
2458696.93681 0.4
2458694.9 0.5
2458691.93403 0.4
2458689.95486 0.4
2458688.93542 0.9
2458683.95347 0.4
2458680.8618 0.3
2458680.8458 0.6
2458675.875 0.4
2458611.3125 0.37
2458609.57153 0.4
2458608.6 1.0
2458606.5 0.8
2458603.28472 0.37
2458602.33333 0.4
2458601.6 0.7
2458601.30556 0.4
2458600.58958 0.5
2458599.5347 0.8
2458598.58264 0.6
2458596.99028 0.6
2458596.52708 0.3
2458593.62431 0.6
2458593.57292 0.4
2458593.30208 0.2
2458592.3333 0.4
2458589.90972 0.5
2458589.56181 0.6
2458589.5 0.7
2458589.30486 0.15
2458589.28819 0.5
2458588.58056 0.5
2458584.35 0.5
2458583.58333 0.5
2458582.66458 0.5
2458582.59375 0.6
2458582.375 0.6
2458582.33194 0.4
2458581.6 0.3
2458581.3514 0.57
2458581.31042 0.37
2458580.3 0.7
2458579.98264 0.6
2458579.31 0.6
2458579.251 0.9
2458579.25 0.37
2458578.375 0.37
2458578.3125 0.61
2458577.54236 0.6
2458577.5 0.7
2458577.34375 0.4
2458576.3 0.6
2458576.20881 0.1
2458575.6 0.6
2458575.55903 0.4
2458575.5 0.8
2458575.3458 0.4
2458575.31 0.6
2458574.635 0.3
2458574.54375 0.5
2458574.35764 0.7
2458574.301 0.9
2458574.3 0.3
2458574.29167 0.78
2458573.65 0.6
2458573.38542 0.6
2458573.29167 0.35
2458573.272 0.5
2458572.351 0.6
2458572.314 0.33
2458572.3 0.25
2458572.25278 0.35
2458571.68403 0.6
2458571.4 0.6
2458571.39444 0.33
2458571.32431 0.46
2458571.3 0.8
2458570.35 0.6
2458570.33681 0.7
2458569.61458 0.5
2458569.58611 0.5
2458569.26042 0.4
2458569.20347 0.6
2458568.5625 0.9
2458568.3125 0.35
2458568.27083 0.64
2458567.41667 0.4
2458567.38889 0.6
2458567.3125 0.35
2458567.30833 0.25
2458567.274 0.9
2458566.56528 0.6
2458566.56042 0.7
2458566.5375 0.65
2458566.30556 0.55
2458566.2986 0.65
2458565.55833 0.6
2458565.30347 0.55
2458565.29 0.5
2458564.66458 0.5
2458564.42014 0.7
2458564.35 0.5
2458564.3 0.3
2458564.287 0.5
2458563.40278 0.7
2458563.35 0.5
2458563.326 0.32
2458562.40625 0.6
2458562.37 0.6
2458562.34653 0.4
2458562.3 0.6
2458561.5375 0.5
2458561.5 0.8
2458561.40972 0.6
2458561.35069 0.37
2458561.35 0.5
2458561.33 0.4
2458561.32431 0.7
2458561.3 0.1
2458560.39 0.5
2458560.04444 0.6
2458559.36319 0.35
2458559.32639 0.7
2458558.3125 0.4
2458557.41667 0.6
2458556.41319 0.7
2458556.3 0.3
2458555.41667 0.7
2458555.27431 0.3
2458554.57292 0.6
2458554.56597 0.6
2458554.41667 0.6
2458554.38194 0.7
2458554.324 0.29
2458554.3 0.6
2458554.275 0.4
2458553.9979 0.3
2458553.71667 0.6
2458553.6 0.3
2458553.40625 0.7
2458553.38889 0.38
2458553.337 0.9
2458553.329 0.6
2458553.27 0.5
2458552.40972 0.7
2458552.32153 0.7
2458552.3 0.3
2458552.2917 0.61
2458551.31875 0.5
2458550.4097 0.54
2458550.313 0.43
2458550.27 0.3
2458550.269 0.8
2458550.25 0.3
2458550.17522 0.1
2458549.31042 0.35
2458548.875 0.5
2458548.52986 0.6
2458548.41667 0.32
2458548.41319 0.6
2458548.319 0.9
2458548.2958 0.3
2458548.2813 0.9
2458548.27083 0.77
2458548.26875 0.3
2458548.25 0.4
2458547.6 0.6
2458547.5 0.7
2458547.41 0.5
2458547.3 0.3
2458547.29444 0.35
2458547.28472 0.7
2458546.67917 0.6
2458546.56528 0.55
2458546.35417 0.4
2458545.45347 0.4
2458545.39236 0.6
2458545.29514 0.75
2458545.2938 0.57
2458544.6181 0.9
2458544.4556 0.5
2458544.41319 0.7
2458544.40972 0.4
2458544.20833 0.4
2458543.5875 0.9
2458543.41319 0.6
2458543.3 0.7
2458543.276 0.9
2458543.27083 0.7
2458543.18542 0.45
2458542.62986 0.7
2458542.57153 0.6
2458542.5 0.8
2458542.4611 0.73
2458542.43264 0.45
2458542.41667 0.6
2458542.39792 0.6
2458542.35 0.5
2458542.325 0.53
2458542.31 0.5
2458542.3 0.3
2458542.3 0.3
2458541.317 0.56
2458541.31111 0.55
2458541.3 0.7
2458540.72431 0.6
2458540.51111 0.6
2458540.41667 0.7
2458540.3854 0.46
2458540.38 0.6
2458540.35 0.5
2458540.324 0.67
2458540.31042 0.55
2458540.292 0.6
2458540.26181 0.35
2458539.62778 0.6
2458539.59792 0.5
2458539.40278 0.7
2458539.4 0.7
2458539.3806 0.61
2458539.37 0.5
